,GameID,EnteredDateTimeUTC,EnteredDateTimeET,AwayTeam,HomeTeam,DoubleHeaderGame,AwayStartingPitcher,HomeStartingPicher,FinalScoreAway,FinalScoreHome
1369,SLN201607170,2016-07-16 11:24,2016-07-16 7:24,Miami Marlins,St. Louis Cardinals,0,a conley,M WACHA,6,3
1370,CHN201607170,2016-07-16 11:32,2016-07-16 7:32,Texas Rangers,Chicago Cubs,0,c hamels,J LACKEY,4,1
1371,ANA201607170,2016-07-17 4:36,2016-07-17 0:36,Chicago White Sox,Los Angeles Angels of Anaheim,0,j turner,J WEAVER,1,8
1372,OAK201607170,2016-07-16 11:25,2016-07-16 7:25,Toronto Blue Jays,Oakland Athletics,0,j happ,R HILL,5,3
1373,SEA201607170,2016-07-16 11:25,2016-07-16 7:25,Houston Astros,Seattle Mariners,0,c mchugh,M MONTGOMERY,8,1
1374,ARI201607170,2016-07-16 11:24,2016-07-16 7:24,Los Angeles Dodgers,Arizona Diamondbacks,0,k maeda,R RAY,5,6
1375,SDN201607170,2016-07-16 16:11,2016-07-16 12:11,San Francisco Giants,San Diego Padres,0,j cueto,E JACKSON,3,5
1376,NYA201607170,2016-07-16 11:26,2016-07-16 7:26,Boston Red Sox,New York Yankees,0,d price,M TANAKA,1,3
1377,NYA201607180,2016-07-17 13:13,2016-07-17 9:13,Baltimore Orioles,New York Yankees,0,k gausman,I NOVA,1,2
1378,PHI201607180,2016-07-17 13:12,2016-07-17 9:12,Miami Marlins,Philadelphia Phillies,0,j fernandez,A NOLA,3,2
1379,CHN201607180,2016-07-17 13:13,2016-07-17 9:13,New York Mets,Chicago Cubs,0,s matz,J LESTER,1,5
1380,CIN201607180,2016-07-17 13:13,2016-07-17 9:13,Atlanta Braves,Cincinnati Reds,0,m wisler,B FINNEGAN,2,8
1381,DET201607180,2016-07-17 13:13,2016-07-17 9:13,Minnesota Twins,Detroit Tigers,0,r nolasco,M BOYD,0,1
1382,KCA201607180,2016-07-17 13:13,2016-07-17 9:13,Cleveland Indians,Kansas City Royals,0,c kluber,E VOLQUEZ,3,7
1383,SLN201607180,2016-07-17 13:13,2016-07-17 9:13,San Diego Padres,St. Louis Cardinals,0,c friedrich,M LEAKE,2,10
1384,COL201607180,2016-07-17 13:14,2016-07-17 9:14,Tampa Bay Rays,Colorado Rockies,0,d smyly,T ANDERSON,4,7
1385,OAK201607180,2016-07-17 13:13,2016-07-17 9:13,Houston Astros,Oakland Athletics,0,m fiers,K GRAVEMAN,4,7
1386,ANA201607180,2016-07-17 16:14,2016-07-17 12:14,Texas Rangers,Los Angeles Angels of Anaheim,0,a griffin,N TROPEANO,5,9
1387,SEA201607180,2016-07-17 13:14,2016-07-17 9:14,Chicago White Sox,Seattle Mariners,0,c sale,W LEBLANC,3,4
1388,NYA201607190,2016-07-18 12:04,2016-07-18 8:04,Baltimore Orioles,New York Yankees,0,v worley,N EOVALDI,1,7
1389,WAS201607190,2016-07-18 12:04,2016-07-18 8:04,Los Angeles Dodgers,Washington Nationals,0,s kazmir,R LOPEZ,8,4
1390,PHI201607190,2016-07-18 13:58,2016-07-18 9:58,Miami Marlins,Philadelphia Phillies,0,j urena,V VELASQUEZ,2,1
1391,PIT201607190,2016-07-18 12:04,2016-07-18 8:04,Milwaukee Brewers,Pittsburgh Pirates,0,j guerra,J TAILLON,2,3
1392,CHN201607190,2016-07-18 12:04,2016-07-18 8:04,New York Mets,Chicago Cubs,0,n syndergaard,J ARRIETA,2,1
1393,CIN201607190,2016-07-18 12:04,2016-07-18 8:04,Atlanta Braves,Cincinnati Reds,0,t jenkins,C REED,5,4
1394,DET201607190,2016-07-18 12:04,2016-07-18 8:04,Minnesota Twins,Detroit Tigers,0,t milone,A SANCHEZ,6,2
1395,BOS201607190,2016-07-18 12:04,2016-07-18 8:04,San Francisco Giants,Boston Red Sox,0,j peavy,R PORCELLO,0,4
1396,KCA201607190,2016-07-18 15:07,2016-07-18 11:07,Cleveland Indians,Kansas City Royals,0,d salazar,B FLYNN,7,3
1397,COL201607190,2016-07-18 12:04,2016-07-18 8:04,Tampa Bay Rays,Colorado Rockies,0,b snell,T CHATWOOD,10,1
1398,ARI201607190,2016-07-18 12:06,2016-07-18 8:06,Toronto Blue Jays,Arizona Diamondbacks,0,a sanchez,Z GODLEY,5,1
1399,OAK201607190,2016-07-18 15:07,2016-07-18 11:07,Houston Astros,Oakland Athletics,0,d keuchel,D OVERTON,3,4
1400,ANA201607190,2016-07-18 12:04,2016-07-18 8:04,Texas Rangers,Los Angeles Angels of Anaheim,0,k lohse,T LINCECUM,6,8
1401,SEA201607190,2016-07-18 12:04,2016-07-18 8:04,Chicago White Sox,Seattle Mariners,0,j quintana,W MILEY,6,1
1402,CIN201607200,2016-07-19 11:15,2016-07-19 7:15,Atlanta Braves,Cincinnati Reds,0,l harrell,A DESCLAFANI,3,6
1403,DET201607200,2016-07-19 11:17,2016-07-19 7:17,Minnesota Twins,Detroit Tigers,0,e santana,J VERLANDER,4,1
1404,KCA201607200,2016-07-19 11:17,2016-07-19 7:17,Cleveland Indians,Kansas City Royals,0,c carrasco,I KENNEDY,11,4
1405,SLN201607201,2016-07-20 7:14,2016-07-20 3:14,San Diego Padres,St. Louis Cardinals,1,c rea,C MARTINEZ,2,4
1406,CHN201607200,2016-07-19 11:15,2016-07-19 7:15,New York Mets,Chicago Cubs,0,b colon,K HENDRICKS,2,6
1407,COL201607200,2016-07-19 11:18,2016-07-19 7:18,Tampa Bay Rays,Colorado Rockies,0,c archer,J DE LA ROSA,11,3
1408,OAK201607200,2016-07-19 11:17,2016-07-19 7:17,Houston Astros,Oakland Athletics,0,d fister,D MENGDEN,7,0
1409,SEA201607200,2016-07-19 11:18,2016-07-19 7:18,Chicago White Sox,Seattle Mariners,0,m gonzalez,F HERNANDEZ,5,6
1410,ARI201607200,2016-07-19 11:19,2016-07-19 7:19,Toronto Blue Jays,Arizona Diamondbacks,0,n stroman,P CORBIN,10,4
1411,NYA201607200,2016-07-19 11:18,2016-07-19 7:18,Baltimore Orioles,New York Yankees,0,y gallardo,M PINEDA,0,5
1412,WAS201607200,2016-07-20 7:13,2016-07-20 3:13,Los Angeles Dodgers,Washington Nationals,0,b norris,G GONZALEZ,1,8
1413,PHI201607200,2016-07-19 11:16,2016-07-19 7:16,Miami Marlins,Philadelphia Phillies,0,w chen,J HELLICKSON,1,4
1414,PIT201607200,2016-07-19 11:15,2016-07-19 7:15,Milwaukee Brewers,Pittsburgh Pirates,0,c anderson,J LOCKE,9,5
1415,BOS201607200,2016-07-19 11:19,2016-07-19 7:19,San Francisco Giants,Boston Red Sox,0,m cain,D POMERANZ,7,11
1416,SLN201607202,2016-07-20 7:13,2016-07-20 3:13,San Diego Padres,St. Louis Cardinals,2,p clemens,J GARCIA,2,3
1417,ANA201607200,2016-07-19 11:18,2016-07-19 7:18,Texas Rangers,Los Angeles Angels of Anaheim,0,m perez,H SANTIAGO,4,7
1418,WAS201607210,2016-07-20 12:24,2016-07-20 8:24,Los Angeles Dodgers,Washington Nationals,0,j urias,S STRASBURG,6,3
1419,NYA201607210,2016-07-20 12:25,2016-07-20 8:25,Baltimore Orioles,New York Yankees,0,c tillman,C SABATHIA,4,1
1420,PHI201607210,2016-07-20 12:24,2016-07-20 8:24,Miami Marlins,Philadelphia Phillies,0,t koehler,J EICKHOFF,9,3
1421,PIT201607210,2016-07-20 12:25,2016-07-20 8:25,Milwaukee Brewers,Pittsburgh Pirates,0,m garza,F LIRIANO,3,5
1422,BOS201607210,2016-07-20 10:31,2016-07-20 6:31,Minnesota Twins,Boston Red Sox,0,t duffey,S WRIGHT,2,13
1423,SLN201607210,2016-07-20 12:25,2016-07-20 8:25,San Diego Padres,St. Louis Cardinals,0,a cashner,A WAINWRIGHT,5,6
1424,CHA201607210,2016-07-20 12:25,2016-07-20 8:25,Detroit Tigers,Chicago White Sox,0,m pelfrey,J SHIELDS,2,1
1425,COL201607210,2016-07-20 12:25,2016-07-20 8:25,Atlanta Braves,Colorado Rockies,0,m foltynewicz,C BETTIS,3,7
1426,OAK201607210,2016-07-20 12:25,2016-07-20 8:25,Tampa Bay Rays,Oakland Athletics,0,m moore,S GRAY,7,3
1427,BAL201607220,2016-07-21 12:00,2016-07-21 8:00,Cleveland Indians,Baltimore Orioles,0,t bauer,D BUNDY,1,5
1428,PIT201607220,2016-07-21 11:58,2016-07-21 7:58,Philadelphia Phillies,Pittsburgh Pirates,0,z eflin,G COLE,4,0
1429,WAS201607220,2016-07-21 11:59,2016-07-21 7:59,San Diego Padres,Washington Nationals,0,l perdomo,T ROARK,5,3
1430,NYA201607220,2016-07-21 12:02,2016-07-21 8:02,San Francisco Giants,New York Yankees,0,m bumgarner,M TANAKA,2,3
1431,TOR201607220,2016-07-21 12:01,2016-07-21 8:01,Seattle Mariners,Toronto Blue Jays,0,j paxton,M ESTRADA,2,1
1432,CIN201607220,2016-07-21 11:59,2016-07-21 7:59,Arizona Diamondbacks,Cincinnati Reds,0,a bradley,D STRAILY,2,6
1433,BOS201607220,2016-07-21 12:01,2016-07-21 8:01,Minnesota Twins,Boston Red Sox,0,k gibson,E RODRIGUEZ,2,1
1434,MIA201607220,2016-07-21 11:59,2016-07-21 7:59,New York Mets,Miami Marlins,0,l verrett,A CONLEY,5,3
1435,MIL201607220,2016-07-21 11:59,2016-07-21 7:59,Chicago Cubs,Milwaukee Brewers,0,j hammel,J NELSON,5,2
1436,CHA201607220,2016-07-21 12:01,2016-07-21 8:01,Detroit Tigers,Chicago White Sox,0,m fulmer,J TURNER,7,5
1437,HOU201607220,2016-07-21 12:01,2016-07-21 8:01,Los Angeles Angels of Anaheim,Houston Astros,0,m shoemaker,L MCCULLERS,1,2
1438,SLN201607220,2016-07-21 12:00,2016-07-21 8:00,Los Angeles Dodgers,St. Louis Cardinals,0,b mccarthy,M WACHA,3,4
1439,KCA201607220,2016-07-21 12:02,2016-07-21 8:02,Texas Rangers,Kansas City Royals,0,y darvish,D DUFFY,1,3
1440,COL201607220,2016-07-21 12:00,2016-07-21 8:00,Atlanta Braves,Colorado Rockies,0,j teheran,J GRAY,3,4
1441,OAK201607220,2016-07-21 12:02,2016-07-21 8:02,Tampa Bay Rays,Oakland Athletics,0,j odorizzi,S MANAEA,0,1
1442,TOR201607230,2016-07-22 11:48,2016-07-22 7:48,Seattle Mariners,Toronto Blue Jays,0,b iwakuma,R DICKEY,14,5
1443,PIT201607230,2016-07-22 17:52,2016-07-22 13:52,Philadelphia Phillies,Pittsburgh Pirates,0,a nola,T GLASNOW,4,7
1444,NYA201607230,2016-07-23 8:48,2016-07-23 4:48,San Francisco Giants,New York Yankees,0,j cueto,I NOVA,2,1
1445,BAL201607230,2016-07-22 11:48,2016-07-22 7:48,Cleveland Indians,Baltimore Orioles,0,j tomlin,K GAUSMAN,2,5
1446,WAS201607230,2016-07-22 11:45,2016-07-22 7:45,San Diego Padres,Washington Nationals,0,e jackson,M SCHERZER,2,3
1447,CIN201607230,2016-07-22 11:46,2016-07-22 7:46,Arizona Diamondbacks,Cincinnati Reds,0,r ray,K SAMPSON,1,6
1448,MIL201607230,2016-07-22 11:46,2016-07-22 7:46,Chicago Cubs,Milwaukee Brewers,0,j lackey,Z DAVIES,1,6
1449,CHA201607230,2016-07-23 15:04,2016-07-23 11:04,Detroit Tigers,Chicago White Sox,0,m boyd,M ALBERS,3,4
1450,HOU201607230,2016-07-22 11:48,2016-07-22 7:48,Los Angeles Angels of Anaheim,Houston Astros,0,j weaver,C MCHUGH,2,7
1451,BOS201607230,2016-07-22 11:49,2016-07-22 7:49,Minnesota Twins,Boston Red Sox,0,r nolasco,D PRICE,11,9
1452,MIA201607230,2016-07-22 11:47,2016-07-22 7:47,New York Mets,Miami Marlins,0,j degrom,J FERNANDEZ,2,7
1453,SLN201607230,2016-07-22 11:47,2016-07-22 7:47,Los Angeles Dodgers,St. Louis Cardinals,0,k maeda,M LEAKE,7,2
1454,KCA201607230,2016-07-22 11:49,2016-07-22 7:49,Texas Rangers,Kansas City Royals,0,c hamels,Y VENTURA,7,4
1455,COL201607230,2016-07-22 11:48,2016-07-22 7:48,Atlanta Braves,Colorado Rockies,0,m wisler,T ANDERSON,4,8
1456,OAK201607230,2016-07-22 11:49,2016-07-22 7:49,Tampa Bay Rays,Oakland Athletics,0,d smyly,K GRAVEMAN,3,4
1457,NYA201607240,2016-07-23 11:19,2016-07-23 7:19,San Francisco Giants,New York Yankees,0,j samardzija,N EOVALDI,2,5
1458,TOR201607240,2016-07-23 11:18,2016-07-23 7:18,Seattle Mariners,Toronto Blue Jays,0,w miley,J HAPP,0,2
1459,CIN201607240,2016-07-23 11:16,2016-07-23 7:16,Arizona Diamondbacks,Cincinnati Reds,0,z godley,B FINNEGAN,9,8
1460,MIA201607240,2016-07-23 11:16,2016-07-23 7:16,New York Mets,Miami Marlins,0,s matz,J URENA,3,0
1461,BAL201607240,2016-07-23 11:18,2016-07-23 7:18,Cleveland Indians,Baltimore Orioles,0,c kluber,V WORLEY,3,5
1462,BOS201607240,2016-07-23 11:18,2016-07-23 7:18,Minnesota Twins,Boston Red Sox,0,t milone,R PORCELLO,7,8
1463,PIT201607240,2016-07-23 11:17,2016-07-23 7:17,Philadelphia Phillies,Pittsburgh Pirates,0,v velasquez,J TAILLON,4,5
1464,WAS201607240,2016-07-23 17:26,2016-07-23 13:26,San Diego Padres,Washington Nationals,0,c friedrich,L GIOLITO,10,6
1465,MIL201607240,2016-07-23 11:17,2016-07-23 7:17,Chicago Cubs,Milwaukee Brewers,0,j lester,J GUERRA,6,5
1466,HOU201607240,2016-07-23 11:19,2016-07-23 7:19,Los Angeles Angels of Anaheim,Houston Astros,0,t lincecum,M FIERS,3,13
1467,KCA201607240,2016-07-23 11:19,2016-07-23 7:19,Texas Rangers,Kansas City Royals,0,a griffin,E VOLQUEZ,2,1
1468,CHA201607240,2016-07-23 11:18,2016-07-23 7:18,Detroit Tigers,Chicago White Sox,0,a sanchez,J QUINTANA,4,5
1469,OAK201607240,2016-07-23 11:19,2016-07-23 7:19,Tampa Bay Rays,Oakland Athletics,0,b snell,J HAHN,2,3
1470,COL201607240,2016-07-23 11:17,2016-07-23 7:17,Atlanta Braves,Colorado Rockies,0,t jenkins,T CHATWOOD,2,7
1471,SLN201607240,2016-07-23 17:26,2016-07-23 13:26,Los Angeles Dodgers,St. Louis Cardinals,0,s kazmir,M MAYERS,9,6
1472,BAL201607250,2016-07-24 11:28,2016-07-24 7:28,Colorado Rockies,Baltimore Orioles,0,j de la rosa,Y GALLARDO,2,3
1473,TOR201607250,2016-07-24 11:28,2016-07-24 7:28,San Diego Padres,Toronto Blue Jays,0,c rea,A SANCHEZ,2,4
1474,BOS201607250,2016-07-24 11:27,2016-07-24 7:27,Detroit Tigers,Boston Red Sox,0,j verlander,D POMERANZ,4,2
1475,MIA201607250,2016-07-24 11:27,2016-07-24 7:27,Philadelphia Phillies,Miami Marlins,0,j hellickson,J COSART,4,0
1476,MIL201607250,2016-07-24 11:27,2016-07-24 7:27,Arizona Diamondbacks,Milwaukee Brewers,0,b shipley,C ANDERSON,2,7
1477,TEX201607250,2016-07-24 11:27,2016-07-24 7:27,Oakland Athletics,Texas Rangers,0,d mengden,M PEREZ,6,7
1478,CHA201607250,2016-07-24 11:28,2016-07-24 7:28,Chicago Cubs,Chicago White Sox,0,j arrieta,M GONZALEZ,4,5
1479,HOU201607250,2016-07-24 11:28,2016-07-24 7:28,New York Yankees,Houston Astros,0,m pineda,D KEUCHEL,2,1
1480,KCA201607250,2016-07-24 11:28,2016-07-24 7:28,Los Angeles Angels of Anaheim,Kansas City Royals,0,h santiago,I KENNEDY,6,2
1481,SFN201607250,2016-07-24 11:27,2016-07-24 7:27,Cincinnati Reds,San Francisco Giants,0,a desclafani,J PEAVY,7,5
1482,NYN201607261,2016-07-26 4:56,2016-07-26 0:56,St. Louis Cardinals,New York Mets,1,c martinez,N SYNDERGAARD,3,2
1483,BAL201607260,2016-07-25 11:25,2016-07-25 7:25,Colorado Rockies,Baltimore Orioles,0,c bettis,C TILLMAN,6,3
1484,TOR201607260,2016-07-25 11:21,2016-07-25 7:21,San Diego Padres,Toronto Blue Jays,0,a cashner,M STROMAN,6,7
1485,PIT201607260,2016-07-25 11:24,2016-07-25 7:24,Seattle Mariners,Pittsburgh Pirates,0,f hernandez,F LIRIANO,7,4
1486,CHA201607260,2016-07-25 11:25,2016-07-25 7:25,Chicago Cubs,Chicago White Sox,0,k hendricks,J SHIELDS,0,3
1487,BOS201607260,2016-07-25 11:24,2016-07-25 7:24,Detroit Tigers,Boston Red Sox,0,m pelfrey,S WRIGHT,9,8
1488,MIA201607260,2016-07-25 11:22,2016-07-25 7:22,Philadelphia Phillies,Miami Marlins,0,j eickhoff,T KOEHLER,0,5
1489,CLE201607260,2016-07-25 11:25,2016-07-25 7:25,Washington Nationals,Cleveland Indians,0,g gonzalez,D SALAZAR,6,7
1490,NYN201607262,2016-07-26 4:56,2016-07-26 0:56,St. Louis Cardinals,New York Mets,2,j garcia,B COLON,1,3
1491,MIL201607260,2016-07-25 11:23,2016-07-25 7:23,Arizona Diamondbacks,Milwaukee Brewers,0,p corbin,M GARZA,4,9
1492,MIN201607260,2016-07-25 11:25,2016-07-25 7:25,Atlanta Braves,Minnesota Twins,0,l harrell,E SANTANA,2,0
1493,HOU201607260,2016-07-25 11:24,2016-07-25 7:24,New York Yankees,Houston Astros,0,c sabathia,D FISTER,6,3
1494,KCA201607260,2016-07-26 4:46,2016-07-26 0:46,Los Angeles Angels of Anaheim,Kansas City Royals,0,t skaggs,D GEE,13,0
1495,TEX201607260,2016-07-26 4:45,2016-07-26 0:45,Oakland Athletics,Texas Rangers,0,s gray,N MARTINEZ,6,3
1496,LAN201607260,2016-07-25 11:26,2016-07-25 7:26,Tampa Bay Rays,Los Angeles Dodgers,0,c archer,B NORRIS,2,3
1497,SFN201607260,2016-07-25 11:23,2016-07-25 7:23,Cincinnati Reds,San Francisco Giants,0,c reed,M CAIN,7,9
1498,MIA201607270,2016-07-26 14:09,2016-07-26 10:09,Philadelphia Phillies,Miami Marlins,0,z eflin,A CONLEY,1,11
1499,CLE201607270,2016-07-26 14:11,2016-07-26 10:11,Washington Nationals,Cleveland Indians,0,s strasburg,C CARRASCO,4,1
1500,TOR201607270,2016-07-27 6:57,2016-07-27 2:57,San Diego Padres,Toronto Blue Jays,0,l perdomo,RDICKEY,8,4
1501,BOS201607270,2016-07-26 14:10,2016-07-26 10:10,Detroit Tigers,Boston Red Sox,0,m fulmer,E RODRIGUEZ,4,3
1502,LAN201607270,2016-07-26 14:12,2016-07-26 10:12,Tampa Bay Rays,Los Angeles Dodgers,0,m moore,B MCCARTHY,3,1
1503,SFN201607270,2016-07-26 14:10,2016-07-26 10:10,Cincinnati Reds,San Francisco Giants,0,d straily,M BUMGARNER,2,1
1504,BAL201607270,2016-07-26 14:12,2016-07-26 10:12,Colorado Rockies,Baltimore Orioles,0,j gray,D BUNDY,3,1
1505,PIT201607270,2016-07-26 14:12,2016-07-26 10:12,Seattle Mariners,Pittsburgh Pirates,0,j paxton,G COLE,1,10
1506,NYN201607270,2016-07-26 14:10,2016-07-26 10:10,St. Louis Cardinals,New York Mets,0,a wainwright,L VERRETT,5,4
1507,CHN201607270,2016-07-26 14:12,2016-07-26 10:12,Chicago White Sox,Chicago Cubs,0,a ranaudo,J HAMMEL,1,8
1508,TEX201607270,2016-07-26 14:10,2016-07-26 10:10,Oakland Athletics,Texas Rangers,0,s manaea,Y DARVISH,6,4
1509,MIL201607270,2016-07-26 14:10,2016-07-26 10:10,Arizona Diamondbacks,Milwaukee Brewers,0,a bradley,J NELSON,8,1
1510,MIN201607270,2016-07-26 14:12,2016-07-26 10:12,Atlanta Braves,Minnesota Twins,0,m foltynewicz,T DUFFEY,9,7
1511,HOU201607270,2016-07-26 14:11,2016-07-26 10:11,New York Yankees,Houston Astros,0,m tanaka,L MCCULLERS,1,4
1512,KCA201607270,2016-07-26 14:11,2016-07-26 10:11,Los Angeles Angels of Anaheim,Kansas City Royals,0,m shoemaker,D DUFFY,5,7
1513,NYN201607280,2016-07-27 11:48,2016-07-27 7:48,Colorado Rockies,New York Mets,0,t anderson,J DEGROM,2,1
1514,MIL201607280,2016-07-27 11:49,2016-07-27 7:49,Arizona Diamondbacks,Milwaukee Brewers,0,r ray,Z DAVIES,4,6
1515,MIN201607280,2016-07-27 11:51,2016-07-27 7:51,Baltimore Orioles,Minnesota Twins,0,u jimenez,K GIBSON,2,6
1516,ATL201607280,2016-07-27 11:49,2016-07-27 7:49,Philadelphia Phillies,Atlanta Braves,0,a nola,M WISLER,7,5
1517,MIA201607280,2016-07-27 11:50,2016-07-27 7:50,St. Louis Cardinals,Miami Marlins,0,m wacha,J FERNANDEZ,5,4
1518,CHN201607280,2016-07-27 11:51,2016-07-27 7:51,Chicago White Sox,Chicago Cubs,0,c sale,J LACKEY,1,3
1519,TEX201607280,2016-07-27 11:50,2016-07-27 7:50,Kansas City Royals,Texas Rangers,0,y ventura,C HAMELS,2,3
1520,ANA201607280,2016-07-27 18:30,2016-07-27 14:30,Boston Red Sox,Los Angeles Angels of Anaheim,0,d price,J WEAVER,1,2
1521,SFN201607280,2016-07-27 18:29,2016-07-27 14:29,Washington Nationals,San Francisco Giants,0,t roark,J CUETO,4,2
1522,CHN201607290,2016-07-28 12:20,2016-07-28 8:20,Seattle Mariners,Chicago Cubs,0,h iwakuma,J LESTER,1,12
1523,TOR201607290,2016-07-28 12:19,2016-07-28 8:19,Baltimore Orioles,Toronto Blue Jays,0,k gausman,M ESTRADA,5,6
1524,NYN201607290,2016-07-28 12:19,2016-07-28 8:19,Colorado Rockies,New York Mets,0,t chatwood,S MATZ,6,1
1525,DET201607290,2016-07-28 12:20,2016-07-28 8:20,Houston Astros,Detroit Tigers,0,c mchugh,M BOYD,6,14
1526,TBA201607290,2016-07-28 12:20,2016-07-28 8:20,New York Yankees,Tampa Bay Rays,0,i nova,J ODORIZZI,1,5
1527,CLE201607290,2016-07-28 12:20,2016-07-28 8:20,Oakland Athletics,Cleveland Indians,0,k graveman,T BAUER,3,5
1528,MIA201607290,2016-07-28 12:18,2016-07-28 8:18,St. Louis Cardinals,Miami Marlins,0,m leake,J URENA,11,6
1529,ATL201607290,2016-07-28 12:19,2016-07-28 8:19,Philadelphia Phillies,Atlanta Braves,0,v velasquez,T JENKINS,1,2
1530,TEX201607290,2016-07-28 12:20,2016-07-28 8:20,Kansas City Royals,Texas Rangers,0,e volquez,A GRIFFIN,3,8
1531,MIN201607290,2016-07-28 12:20,2016-07-28 8:20,Chicago White Sox,Minnesota Twins,0,j quintana,R NOLASCO,1,2
1532,MIL201607290,2016-07-28 12:19,2016-07-28 8:19,Pittsburgh Pirates,Milwaukee Brewers,0,s brault,J GUERRA,1,3
1533,ANA201607290,2016-07-28 12:20,2016-07-28 8:20,Boston Red Sox,Los Angeles Angels of Anaheim,0,r porcello,T LINCECUM,6,2
1534,LAN201607290,2016-07-28 12:19,2016-07-28 8:19,Arizona Diamondbacks,Los Angeles Dodgers,0,z godley,K MAEDA,7,9
1535,SFN201607290,2016-07-28 12:19,2016-07-28 8:19,Washington Nationals,San Francisco Giants,0,m scherzer,J SAMARDZIJA,4,1
1536,SDN201607290,2016-07-28 12:19,2016-07-28 8:19,Cincinnati Reds,San Diego Padres,0,b finnegan,E JACKSON,6,0
1537,TOR201607300,2016-07-29 14:16,2016-07-29 10:16,Baltimore Orioles,Toronto Blue Jays,0,y gallardo,JA HAPP,1,9
1538,CHN201607300,2016-07-29 14:16,2016-07-29 10:16,Seattle Mariners,Chicago Cubs,0,w miley,J ARRIETA,4,1
1539,SFN201607300,2016-07-29 16:36,2016-07-29 12:36,Washington Nationals,San Francisco Giants,0,r lopez,J PEAVY,3,5
1540,TBA201607300,2016-07-29 14:16,2016-07-29 10:16,New York Yankees,Tampa Bay Rays,0,n eovaldi,D SMYLY,3,6
1541,MIN201607300,2016-07-29 14:16,2016-07-29 10:16,Chicago White Sox,Minnesota Twins,0,m gonzalez,T MILONE,6,5
1542,DET201607300,2016-07-29 14:16,2016-07-29 10:16,Houston Astros,Detroit Tigers,0,m fiers,J VERLANDER,2,3
1543,ATL201607300,2016-07-29 14:14,2016-07-29 10:14,Philadelphia Phillies,Atlanta Braves,0,j hellickson,J TEHERAN,9,5
1544,MIL201607300,2016-07-29 14:14,2016-07-29 10:14,Pittsburgh Pirates,Milwaukee Brewers,0,j taillon,C ANDERSON,3,5
1545,MIA201607300,2016-07-29 16:36,2016-07-29 12:36,St. Louis Cardinals,Miami Marlins,0,j garcia,C REA,0,11
1546,CLE201607300,2016-07-29 14:16,2016-07-29 10:16,Oakland Athletics,Cleveland Indians,0,d overton,J TOMLIN,3,6
1547,NYN201607300,2016-07-29 14:15,2016-07-29 10:15,Colorado Rockies,New York Mets,0,j de la rosa,B COLON,7,2
1548,SDN201607300,2016-07-29 14:15,2016-07-29 10:15,Cincinnati Reds,San Diego Padres,0,a desclafani,C FRIEDRICH,1,2
1549,TEX201607300,2016-07-29 14:16,2016-07-29 10:16,Kansas City Royals,Texas Rangers,0,i kennedy,M PEREZ,1,2
1550,ANA201607300,2016-07-29 14:16,2016-07-29 10:16,Boston Red Sox,Los Angeles Angels of Anaheim,0,d pomeranz,H SANTIAGO,2,5
1551,LAN201607300,2016-07-29 14:15,2016-07-29 10:15,Arizona Diamondbacks,Los Angeles Dodgers,0,b shipley,S KAZMIR,4,2
1552,TOR201607310,2016-07-30 11:54,2016-07-30 7:54,Baltimore Orioles,Toronto Blue Jays,0,c tillman,A SANCHEZ,6,2
1553,NYN201607310,2016-07-30 11:52,2016-07-30 7:52,Colorado Rockies,New York Mets,0,c bettis,N SYNDERGAARD,4,6
1554,DET201607310,2016-07-30 11:55,2016-07-30 7:55,Houston Astros,Detroit Tigers,0,d keuchel,M PELFREY,0,11
1555,TBA201607310,2016-07-30 11:54,2016-07-30 7:54,New York Yankees,Tampa Bay Rays,0,m pineda,B SNELL,3,5
1556,CLE201607310,2016-07-30 11:55,2016-07-30 7:55,Oakland Athletics,Cleveland Indians,0,s gray,C KLUBER,0,8
1557,MIA201607310,2016-07-30 11:51,2016-07-30 7:51,St. Louis Cardinals,Miami Marlins,0,c martinez,A CASHNER,4,5
1558,ATL201607310,2016-07-30 16:53,2016-07-30 12:53,Philadelphia Phillies,Atlanta Braves,0,j eickhoff,J DE LA CRUZ,1,2
1559,MIN201607310,2016-07-30 16:54,2016-07-30 12:54,Chicago White Sox,Minnesota Twins,0,c rodon,E SANTANA,4,6
1560,MIL201607310,2016-07-30 11:52,2016-07-30 7:52,Pittsburgh Pirates,Milwaukee Brewers,0,f liriano,M GARZA,2,4
1561,TEX201607310,2016-07-30 11:55,2016-07-30 7:55,Kansas City Royals,Texas Rangers,0,d gee,L HARRELL,3,5
1562,ANA201607310,2016-07-30 11:55,2016-07-30 7:55,Boston Red Sox,Los Angeles Angels of Anaheim,0,s wright,T SKAGGS,5,3
1563,SFN201607310,2016-07-30 11:52,2016-07-30 7:52,Washington Nationals,San Francisco Giants,0,g gonzalez,M CAIN,1,3
1564,LAN201607310,2016-07-30 11:53,2016-07-30 7:53,Arizona Diamondbacks,Los Angeles Dodgers,0,p corbin,B NORRIS,3,14
1565,SDN201607310,2016-07-30 11:53,2016-07-30 7:53,Cincinnati Reds,San Diego Padres,0,h bailey,P CLEMENS,3,2
1566,CHN201607310,2016-07-30 16:54,2016-07-30 12:54,Seattle Mariners,Chicago Cubs,0,f hernandez,B MATUSZ,6,7
1567,TBA201608010,2016-07-31 11:16,2016-07-31 7:16,Kansas City Royals,Tampa Bay Rays,0,d duffy,C ARCHER,3,0
